run_id,condition,success,trial_type,trial_index,time_elapsed,internal_node_id,PROLIFIC_PID,STUDY_ID,SESSION_ID,subject_id,study_id,session_id,group,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,task,question_order,view_history,correct_response,accuracy,screen_id,block,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version,source_code_version
4,1,"""",image-keyboard-response,40,365406,0.0-6.0-2.0-0.7,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""","""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,41,366937,0.0-6.0-2.0-1.7,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",1526.1999998092651,img/heart_right.png,j,practice,"""","""",j,1,"""","""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",html-keyboard-response,42,367942,0.0-6.0-2.0-2.7,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,CORRECT!,null,"""","""","""","""","""",feedback,"""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,43,368203,0.0-6.0-2.0-0.8,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""","""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,44,370090,0.0-6.0-2.0-1.8,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",1883.8000001907349,img/flower_left.png,j,practice,"""","""",j,1,"""","""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",html-keyboard-response,45,371097,0.0-6.0-2.0-2.8,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,CORRECT!,null,"""","""","""","""","""",feedback,"""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,46,371872,0.0-6.0-2.0-0.9,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""","""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,47,372750,0.0-6.0-2.0-1.9,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",873.5,img/flower_left.png,j,practice,"""","""",j,1,"""","""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",html-keyboard-response,48,373760,0.0-6.0-2.0-2.9,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,CORRECT!,null,"""","""","""","""","""",feedback,"""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-button-response,49,396473,0.0-7.0,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",22707.700000286102,img/begin_experiment.png,0,"""","""","""","""","""","""","""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",html-button-response,50,404608,0.0-8.0,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",6124.5,Block 1,0,"""","""","""","""","""","""","""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,51,407621,0.0-9.0-0.0,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,52,409445,0.0-9.0-1.0,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",1820.3000001907349,img/heart_right.png,j,response,"""","""",j,1,"""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,53,411459,0.0-9.0-0.1,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,54,412263,0.0-9.0-1.1,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",799.9000000953674,img/heart_right.png,j,response,"""","""",j,1,"""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,55,414021,0.0-9.0-0.2,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,56,415172,0.0-9.0-1.2,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",1146.9000000953674,img/heart_left.png,f,response,"""","""",f,1,"""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,57,416194,0.0-9.0-0.3,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,58,418561,0.0-9.0-1.3,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",2362.9000000953674,img/flower_right.png,f,response,"""","""",f,1,"""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,59,420570,0.0-9.0-0.4,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,60,421606,0.0-9.0-1.4,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",1032.3000001907349,img/flower_left.png,j,response,"""","""",j,1,"""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,61,422868,0.0-9.0-0.5,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,62,423737,0.0-9.0-1.5,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",865.5,img/flower_left.png,j,response,"""","""",j,1,"""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,63,424740,0.0-9.0-0.6,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,64,425458,0.0-9.0-1.6,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",715,img/flower_left.png,j,response,"""","""",j,1,"""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,65,425714,0.0-9.0-0.7,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,66,426551,0.0-9.0-1.7,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",834.5999999046326,img/flower_left.png,j,response,"""","""",j,1,"""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,67,428560,0.0-9.0-0.8,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,68,430426,0.0-9.0-1.8,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",1854.5999999046326,img/heart_right.png,j,response,"""","""",j,1,"""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,69,430938,0.0-9.0-0.9,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,70,431955,0.0-9.0-1.9,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",1013.3999996185303,img/heart_left.png,f,response,"""","""",f,1,"""",1,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",html-keyboard-response,71,438491,0.0-10.0,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",6532.699999809265,"<p>You responded correctly on 100% of the trials.</p>
      <p>Your average response time was 1245ms.</p>
      <p>Press any key to begin Block 2!</p>",m,debrief,"""","""","""","""","""","""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",html-button-response,72,448601,0.0-11.0,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",10107.800000190735,Block 2,0,"""","""","""","""","""","""","""",2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,73,452369,0.0-12.0-0.0,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",2,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,74,453900,0.0-12.0-1.0,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",1525.6999998092651,img/heart_left.png,f,response,"""","""",f,1,"""",2,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,75,455154,0.0-12.0-0.1,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",2,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,76,455805,0.0-12.0-1.1,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",647.3000001907349,img/heart_left.png,f,response,"""","""",f,1,"""",2,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,77,457313,0.0-12.0-0.2,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",2,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,78,458087,0.0-12.0-1.2,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",771.3999996185303,img/flower_left.png,j,response,"""","""",j,1,"""",2,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,79,458594,0.0-12.0-0.3,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",2,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,80,459275,0.0-12.0-1.3,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",678.2999997138977,img/flower_left.png,j,response,"""","""",j,1,"""",2,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,81,461033,0.0-12.0-0.4,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",null,img/fixation.png,null,fixation,"""","""","""","""","""",2,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
4,1,"""",image-keyboard-response,82,462074,0.0-12.0-1.4,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,6121397b03ca9997c36260fb,61959741cbff6ce92d351fcf,619597ac3511476c5ef595cb,HARD,"""","""","""","""",1031.4000000953674,img/heart_left.png,f,response,"""","""",f,1,"""",2,2021-11-18 00:01:46,105.12.3.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",WebKit,Chrome,95.0.4638.69,Windows,10.0,dea0c026f67335fbc761b19bc27fdecd
